unit_id,latitude,longitude,timestamp,distance_by_interval,dist_diff,cluster_number,flag,rank,alert_info
1410656,18.74473117115855,73.6298823843977,2017-03-26T00:31:00.000Z,0.9460142145203202,nan.0,0,nan.0,1,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1412130,18.5053325863655,73.82382417820276,2017-03-26T00:31:00.000Z,0.8140034300744541,0.1320107844458661,1,0.0,2,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1412130,18.50009059107013,73.81390741630831,2017-03-26T00:32:00.000Z,1.197175256636265,nan.0,0,nan.0,1,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1410656,18.74910112395316,73.62076891001054,2017-03-26T00:32:00.000Z,1.07562377456632,0.1215514820699455,1,0.0,2,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1412130,18.49232070384742,73.81532434213248,2017-03-26T00:33:00.000Z,0.8767969838007752,nan.0,1,nan.0,1,"[]"
1410656,18.75052950894293,73.61606606845578,2017-03-26T00:33:00.000Z,0.520029471421275,0.3567675123795002,1,0.0,2,"[]"
1410670,18.60651415366105,73.7607076671367,2017-03-26T00:33:00.000Z,0.008815676046312665,0.5112137953749624,1,0.0,3,"[]"
1410656,18.75302302337352,73.60780229119651,2017-03-26T00:34:00.000Z,0.913223756217905,nan.0,0,nan.0,1,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1412130,18.48881935580391,73.81662782221741,2017-03-26T00:34:00.000Z,0.4128852105666229,0.5003385456512821,1,0.0,2,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1410656,18.75683777959568,73.59650068914149,2017-03-26T00:35:00.000Z,1.263297617459407,nan.0,1,nan.0,1,"[]"
1412130,18.48412568158162,73.81206592839931,2017-03-26T00:35:00.000Z,0.7098132602594053,0.553484357200002,1,0.0,2,"[]"
1410947,17.79924515929832,73.69261272158366,2017-03-26T00:35:00.000Z,0.01369707609486284,0.6961161841645425,1,0.0,3,"[]"
1410656,18.75724457997384,73.58684920693025,2017-03-26T00:36:00.000Z,1.017205348675055,nan.0,0,nan.0,1,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1412130,18.48363924000267,73.81384782864728,2017-03-26T00:36:00.000Z,0.1955465722076409,0.8216587764674137,1,0.0,2,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1410656,18.75781581937809,73.57579569581009,2017-03-26T00:37:00.000Z,1.165546633495137,nan.0,0,nan.0,1,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1412130,18.48364095887751,73.81386444443737,2017-03-26T00:37:00.000Z,0.001763106014980941,1.163783527480156,1,0.0,2,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1410656,18.76097281949586,73.56510257544747,2017-03-26T00:38:00.000Z,1.179315255336591,nan.0,0,nan.0,1,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1412130,18.483635802253,73.81386788218704,2017-03-26T00:38:00.000Z,0.000673919145909244,1.178641336190682,1,0.0,2,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1410656,18.76109084890135,73.55710235899656,2017-03-26T00:39:00.000Z,0.8424205730305506,nan.0,0,nan.0,1,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1412130,18.48369768174714,73.81067765048908,2017-03-26T00:39:00.000Z,0.3365084626907797,0.505912110339771,1,0.0,2,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1412130,18.48024732699048,73.80540929911287,2017-03-26T00:40:00.000Z,0.6751944100477486,nan.0,1,nan.0,1,"[]"
1410665,18.59322266750276,73.73566595259089,2017-03-26T00:40:00.000Z,0.03963332789325162,0.635561082154497,1,0.0,2,"[]"
1410656,18.76119799209954,73.55712756916084,2017-03-26T00:40:00.000Z,0.01220603574790634,0.02742729214534528,1,0.0,3,"[]"
1412130,18.48407067758683,73.80026126897526,2017-03-26T00:41:00.000Z,0.6895599557417639,nan.0,0,nan.0,1,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1410656,18.7633826820177,73.5551038805191,2017-03-26T00:41:00.000Z,0.3231262115474965,0.3664337441942674,1,0.0,2,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1412130,18.48864746832018,73.79370949105389,2017-03-26T00:42:00.000Z,0.8581272814646947,nan.0,0,nan.0,1,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1410656,18.76646118685125,73.55251926572214,2017-03-26T00:42:00.000Z,0.4372964737315187,0.420830807733176,1,0.0,2,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1412130,18.4949677710968,73.78781260444552,2017-03-26T00:43:00.000Z,0.9384050675912566,nan.0,0,nan.0,1,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1410656,18.76506259569199,73.54570048924271,2017-03-26T00:43:00.000Z,0.7345591795783867,0.20384588801287,1,0.0,2,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1412130,18.50326764472767,73.79257617957786,2017-03-26T00:44:00.000Z,1.050748604246806,nan.0,0,nan.0,1,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1410656,18.76390923067618,73.54123599833206,2017-03-26T00:44:00.000Z,0.4872248265459244,0.5635237777008814,1,0.0,2,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1412130,18.5072726230985,73.78622092634622,2017-03-26T00:45:00.000Z,0.8046117394188413,nan.0,0,nan.0,1,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1410656,18.76511416193711,73.54385384470922,2017-03-26T00:45:00.000Z,0.3064592432413563,0.4981524961774851,1,0.0,2,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1410656,18.76641133948096,73.55286074885647,2017-03-26T00:46:00.000Z,0.9591899257166606,nan.0,1,nan.0,1,"[]"
