unit_id,timestamp,latitude,longitude,dist_diff,distance_by_interval,flag,rank,cluster_number,alert_info
1412130,2017-03-25T23:23:00.000Z,18.4903594676581,73.81888928854498,nan.0,28.68575283145794,nan.0,5,0,"[ ""unit_id 1410656 is left behind of your cluster 0"" ]"
1410656,2017-03-25T23:23:00.000Z,18.51167924522296,73.84571462221359,7.478022705508113,21.20773012594982,1.0,6,"outlier","[ ""You are outside the cluster"" ]"
1410656,2017-03-25T23:24:00.000Z,18.51746268609207,73.84104100153107,nan.0,22.01791622524642,nan.0,6,0,"[ ""unit_id 1410671 is left behind of your cluster 0"" ]"
1410671,2017-03-25T23:24:00.000Z,18.55527907842844,73.71651596802894,5.581994750400895,16.43592147484553,1.0,7,"outlier","[ ""You are outside the cluster"" ]"
1410656,2017-03-25T23:25:00.000Z,18.51882231608835,73.83116262784132,,23.07038343226547,,6,0,"[]"
1410656,2017-03-25T23:26:00.000Z,18.52390903969009,73.83033241129492,,23.64273457955115,,6,0,"[]"
1410656,2017-03-25T23:27:00.000Z,18.52196441929087,73.82980414376161,,23.86602468339404,,6,0,"[]"
1410656,2017-03-25T23:28:00.000Z,18.52199421312138,73.82980242488676,,23.86934279951477,,6,0,"[]"
1410765,2017-03-25T23:30:00.000Z,17.79936719941177,73.69281268402305,,137.2251244898709,,1,0,"[]"
1410670,2017-03-25T23:33:00.000Z,18.606035733498,73.760225809224,,45.67508306292501,,4,0,"[]"
1410947,2017-03-25T23:35:00.000Z,17.79971727692028,73.69223571503602,,135.9027970902524,,2,0,"[]"
1410665,2017-03-25T23:40:00.000Z,18.59191918741784,73.73621771141364,,2.738830294208559,,8,0,"[]"
1411607,2017-03-25T23:44:00.000Z,18.51739393109859,73.87103250264994,,0.5185393931902615,,10,0,"[]"
1410656,2017-03-25T23:45:00.000Z,18.52192603108617,73.82937442505229,,23.91510151982955,,6,0,"[]"
1410656,2017-03-25T23:46:00.000Z,18.52111586807954,73.82907591378888,,24.0105272848744,,6,0,"[]"
1410656,2017-03-25T23:47:00.000Z,18.52852421862815,73.82991930837569,,24.8390837246654,,6,0,"[]"
1410656,2017-03-25T23:48:00.000Z,18.53778093258509,73.83023787317887,,25.86893115783234,,6,0,"[]"
1410656,2017-03-25T23:49:00.000Z,18.54205061768085,73.82840440668578,,26.38153791903344,,6,0,"[]"
1410656,2017-03-25T23:50:00.000Z,18.54563733650795,73.82159766233023,,27.202501256454,,6,0,"[]"
1410656,2017-03-25T23:51:00.000Z,18.54892439815508,73.81255294293653,,28.22364698220758,,6,0,"[]"
1410656,2017-03-25T23:52:00.000Z,18.55217937413857,73.80376089814393,nan.0,29.21864640202924,nan.0,5,1,"[ ""unit_id 1412129 is left behind of your cluster 1"" ]"
1412130,2017-03-25T23:52:00.000Z,18.49067058400364,73.81894429253977,0.4978161044372236,28.72083029759202,0.0,6,1,"[ ""unit_id 1412129 is left behind of your cluster 1"" ]"
1412129,2017-03-25T23:52:00.000Z,18.49868111370357,73.8495694855153,27.55450792313346,1.16632237445856,1.0,9,"outlier","[ ""You are outside the cluster"" ]"
1410656,2017-03-25T23:53:00.000Z,18.55514443323285,73.79587756518197,nan.0,30.11268644884462,nan.0,5,0,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1412130,2017-03-25T23:53:00.000Z,18.49067058400364,73.81894429253977,1.3918561512526,28.72083029759202,0.0,6,1,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1410656,2017-03-25T23:54:00.000Z,18.56036923977986,73.78847265238304,,31.08573638016255,,5,0,"[]"
1410656,2017-03-25T23:55:00.000Z,18.56411581396681,73.78119608223862,nan.0,31.95859639382938,nan.0,5,0,"[ ""unit_id 1410671 is left behind of your cluster 0"" ]"
1410671,2017-03-25T23:55:00.000Z,18.55706785417575,73.71591436183589,15.3139067676297,16.64468962619968,1.0,7,"outlier","[ ""You are outside the cluster"" ]"
1410656,2017-03-25T23:56:00.000Z,18.56589599533994,73.77171247680315,,32.97766060153832,,5,0,"[]"
1410656,2017-03-25T23:57:00.000Z,18.5695411559115,73.7652941981608,,33.76631891336598,,5,0,"[]"
1410656,2017-03-25T23:58:00.000Z,18.57705779557485,73.7627708898997,,34.64342766704826,,5,0,"[]"
1410765,2017-03-26T00:00:00.000Z,17.79930016329311,73.69250271359407,nan.0,137.2587776953683,nan.0,1,0,"[ ""unit_id 1410656 is left behind of your cluster 0"" ]"
1410656,2017-03-26T00:00:00.000Z,18.59774273536649,73.7550307965075,100.1749091625367,37.0838685328316,1.0,5,"outlier","[ ""You are outside the cluster"" ]"
1410656,2017-03-26T00:01:00.000Z,18.60853784230279,73.75103269363602,,38.35602992242769,,5,0,"[]"
1410656,2017-03-26T00:02:00.000Z,18.61764787894028,73.74753936700843,,39.43383463801546,,5,0,"[]"
1410670,2017-03-26T00:03:00.000Z,18.60645743079142,73.76064922539224,nan.0,45.73981139095859,nan.0,4,0,"[ ""unit_id 1410656 is left behind of your cluster 0"" ]"
1410656,2017-03-26T00:03:00.000Z,18.62816109040327,73.74326108753849,5.053047537887245,40.68676385307135,1.0,5,"outlier","[ ""You are outside the cluster"" ]"
1410656,2017-03-26T00:04:00.000Z,18.63817239041377,73.73934262586779,,41.87406856800435,,5,0,"[]"
1410947,2017-03-26T00:05:00.000Z,17.79929042300237,73.69249240034505,nan.0,135.957490339402,nan.0,2,0,"[ ""unit_id 1410656 is left behind of your cluster 0"" ]"
1410656,2017-03-26T00:05:00.000Z,18.64654273791297,73.73607619071872,93.09109149491317,42.86639884448883,1.0,5,"outlier","[ ""You are outside the cluster"" ]"
1410656,2017-03-26T00:06:00.000Z,18.65574444787512,73.73232617878209,,43.96321040371595,,5,0,"[]"
1410656,2017-03-26T00:07:00.000Z,18.66486766255304,73.72861111730047,,45.05054566189001,,5,0,"[]"
1410656,2017-03-26T00:08:00.000Z,18.67497579251271,73.72482901970022,,46.24304444019442,,4,0,"[]"
1410656,2017-03-26T00:09:00.000Z,18.68491432682177,73.72116609742201,,47.41357978912698,,4,0,"[]"
1410656,2017-03-26T00:10:00.000Z,18.68715115594333,73.72012445927062,nan.0,47.68542907631081,nan.0,4,0,"[ ""unit_id 1410665 is left behind of your cluster 0"" ]"
1410665,2017-03-26T00:10:00.000Z,18.59348909310254,73.73591576240057,44.76915633403519,2.916272742275616,1.0,8,"outlier","[ ""You are outside the cluster"" ]"
1412130,2017-03-26T00:11:00.000Z,18.49067058400364,73.81894429253977,,28.72083029759202,,6,0,"[]"
1412130,2017-03-26T00:12:00.000Z,18.49080064553299,73.81838795005078,,28.78125538173825,,6,0,"[]"
1412130,2017-03-26T00:13:00.000Z,18.49170935736363,73.81847618562576,,28.88272707584045,,6,0,"[]"
1412130,2017-03-26T00:14:00.000Z,18.49762916230317,73.81593912636596,,29.59327103088949,,6,0,"[]"
1412130,2017-03-26T00:15:00.000Z,18.50189254485786,73.81599584923559,nan.0,30.0673752723613,nan.0,6,0,"[ ""unit_id 1411607 is left behind of your cluster 0"" ]"
1411607,2017-03-26T00:15:00.000Z,18.51739393109859,73.87103250264994,29.54883587917104,0.5185393931902615,1.0,10,"outlier","[ ""You are outside the cluster"" ]"
1412130,2017-03-26T00:16:00.000Z,18.50271416703007,73.81815074532322,,30.31228199313995,,6,0,"[]"
1412130,2017-03-26T00:17:00.000Z,18.50739924687817,73.8288593355594,,31.55583785163379,,6,0,"[]"
1410656,2017-03-26T00:18:00.000Z,18.68715573960956,73.72012102152095,nan.0,47.68605419115279,nan.0,4,0,"[ ""unit_id 1412130 is left behind of your cluster 0"" ]"
1412130,2017-03-26T00:18:00.000Z,18.5096561295395,73.83319090014929,15.60907803816043,32.07697615299236,1.0,6,"outlier","[ ""You are outside the cluster"" ]"
1410656,2017-03-26T00:19:00.000Z,18.68875429320822,73.71830073306829,nan.0,47.94750768729101,nan.0,4,0,"[ ""unit_id 1412130 is left behind of your cluster 0"" ]"
1412130,2017-03-26T00:19:00.000Z,18.50964753516531,73.8331794409837,15.86899235541397,32.07851533187704,1.0,6,"outlier","[ ""You are outside the cluster"" ]"
1410656,2017-03-26T00:20:00.000Z,18.69498292266018,73.71073596490949,nan.0,49.00323947505091,nan.0,4,0,"[ ""unit_id 1412130 is left behind of your cluster 0"" ]"
1412130,2017-03-26T00:20:00.000Z,18.50966415095541,73.83317600323403,16.92284119670144,32.08039827834947,1.0,6,"outlier","[ ""You are outside the cluster"" ]"
1410656,2017-03-26T00:21:00.000Z,18.69788094563581,73.70142940358227,nan.0,50.03508290364701,nan.0,4,0,"[ ""unit_id 1412130 is left behind of your cluster 0"" ]"
1412130,2017-03-26T00:21:00.000Z,18.50967732899583,73.83340117583771,17.93089662093723,32.10418628270978,1.0,6,"outlier","[ ""You are outside the cluster"" ]"
1410656,2017-03-26T00:22:00.000Z,18.69997109743792,73.69239728927072,nan.0,51.01437516415365,nan.0,4,"outlier","[ ""You are outside the cluster"" ]"
1412130,2017-03-26T00:22:00.000Z,18.50852109918863,73.83101938827154,18.62804994700273,32.38632521715092,1.0,6,"outlier","[ ""unit_id 1410656 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1412129,2017-03-26T00:22:00.000Z,18.49837572694082,73.84962277063525,31.18558360521826,1.200741611932659,1.0,9,"outlier","[ ""unit_id 1410656 is move ahead of your cluster outlier"", ""unit_id 1412130 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1410656,2017-03-26T00:23:00.000Z,18.70323123004594,73.68739593645256,nan.0,51.65382200842044,nan.0,4,0,"[ ""unit_id 1412130 is left behind of your cluster 0"" ]"
1412130,2017-03-26T00:23:00.000Z,18.50857782205826,73.83106579789217,19.25951363100433,32.39430837741611,1.0,6,"outlier","[ ""You are outside the cluster"" ]"
1410656,2017-03-26T00:24:00.000Z,18.70911436565561,73.6818193335222,,52.53297280198385,,4,0,"[]"
1410656,2017-03-26T00:25:00.000Z,18.71275436960266,73.67818448619967,nan.0,53.09008161272735,nan.0,4,0,"[ ""unit_id 1410671 is left behind of your cluster 0"" ]"
1410671,2017-03-26T00:25:00.000Z,18.55643760006875,73.7159877004956,36.37488581788047,16.71519579484689,1.0,7,"outlier","[ ""You are outside the cluster"" ]"
1410656,2017-03-26T00:26:00.000Z,18.7183561826973,73.67128606851945,,54.04706180968245,,4,0,"[]"
1410656,2017-03-26T00:27:00.000Z,18.72373626093793,73.66209066109836,,55.18533183800501,,4,0,"[]"
1410656,2017-03-26T00:28:00.000Z,18.72799964349263,73.65404575390168,,56.15614956360749,,4,0,"[]"
1410656,2017-03-26T00:29:00.000Z,18.73569619205562,73.6446859074545,,57.46148828362943,,4,0,"[]"
1410765,2017-03-26T00:30:00.000Z,17.79921880321748,73.69245114734896,nan.0,137.2693441787975,nan.0,1,"outlier","[ ""You are outside the cluster"" ]"
1410656,2017-03-26T00:30:00.000Z,18.73821434369221,73.63565780385092,78.81680091778726,58.45254326101023,1.0,4,"outlier","[ ""unit_id 1410765 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1412130,2017-03-26T00:30:00.000Z,18.50836754636983,73.83084921966265,26.02555128278564,32.4269919782246,1.0,6,"outlier","[ ""unit_id 1410765 is move ahead of your cluster outlier"", ""unit_id 1410656 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1410656,2017-03-26T00:31:00.000Z,18.74473117115855,73.6298823843977,nan.0,59.39855747553055,nan.0,4,0,"[ ""unit_id 1412130 is left behind of your cluster 0"" ]"
1412130,2017-03-26T00:31:00.000Z,18.5053325863655,73.82382417820276,26.1575620672315,33.24099540829906,1.0,6,"outlier","[ ""You are outside the cluster"" ]"
1410656,2017-03-26T00:32:00.000Z,18.74910112395316,73.62076891001054,nan.0,60.47418125009687,nan.0,4,0,"[ ""unit_id 1412130 is left behind of your cluster 0"" ]"
1412130,2017-03-26T00:32:00.000Z,18.50009059107013,73.81390741630831,26.03601058516155,34.43817066493532,1.0,6,"outlier","[ ""You are outside the cluster"" ]"
1410656,2017-03-26T00:33:00.000Z,18.75052950894293,73.61606606845578,nan.0,60.99421072151814,nan.0,4,"outlier","[ ""You are outside the cluster"" ]"
1410670,2017-03-26T00:33:00.000Z,18.60651415366105,73.7607076671367,15.24558365451324,45.7486270670049,1.0,5,"outlier","[ ""unit_id 1410656 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
